"","name","datetime","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","sunrise","sunset","moonphase","conditions","description","icon","stations","year","month","sunrise_time","sunset_time"
"518","Arizona",1991-06-02,30.7,19.4,25.5,28.8,19.4,24.8,6.2,30.4,0,0,0,NA,NA,NA,NA,13,77.8,1009.6,40,67.3,NA,NA,NA,NA,1991-06-02 05:19:17,1991-06-02 19:33:23,0.68,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19157,70403
"519","Arizona",1991-06-03,35.1,21.7,29.3,32.8,21.7,28,6.6,25.1,0,0,0,NA,NA,NA,NA,14.8,120.8,1008.5,0,64,NA,NA,NA,NA,1991-06-03 05:19:02,1991-06-03 19:33:57,0.71,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19142,70437
"520","Arizona",1991-06-04,38.4,23.9,31.8,35.9,23.9,30.2,6.2,21.7,0,0,0,NA,NA,NA,NA,22.3,148.8,1006.2,33.8,62.3,NA,NA,NA,NA,1991-06-04 05:18:48,1991-06-04 19:34:30,0.74,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19128,70470
"521","Arizona",1991-06-05,36.2,23.9,30.3,33.6,23.9,28.8,4.5,20.3,0,0,0,NA,NA,NA,NA,42.5,118.1,1007.5,38.3,57.3,NA,NA,NA,NA,1991-06-05 05:18:36,1991-06-05 19:35:02,0.75,"Partially cloudy","Becoming cloudy in the afternoon.","partly-cloudy-day","72278023183",1991,6,19116,70502
"522","Arizona",1991-06-06,37.2,22.9,30.6,34.4,22.9,29.1,4.1,20.3,0,0,0,NA,NA,NA,NA,14.8,119.5,1009.7,1.3,67.3,NA,NA,NA,NA,1991-06-06 05:18:26,1991-06-06 19:35:33,0.81,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19106,70533
"523","Arizona",1991-06-07,40.1,23.4,31.9,36.4,23.4,30,-0.8,14,0,0,0,NA,NA,NA,NA,16.6,85.4,1008.9,0,65.7,NA,NA,NA,NA,1991-06-07 05:18:17,1991-06-07 19:36:03,0.84,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19097,70563
"524","Arizona",1991-06-08,40.7,23.9,32.6,36.8,23.9,30.5,-2.7,11.5,0,0,0,NA,NA,NA,NA,20.5,230.7,1006,23.8,63.7,NA,NA,NA,NA,1991-06-08 05:18:10,1991-06-08 19:36:33,0.88,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19090,70593
"525","Arizona",1991-06-09,38.4,25.7,31.9,35.2,25.7,29.9,-2,11.8,0,0,0,NA,NA,NA,NA,13,358.8,1006.5,69.2,63.7,NA,NA,NA,NA,1991-06-09 05:18:04,1991-06-09 19:37:01,0.91,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19084,70621
"526","Arizona",1991-06-10,35.7,25.7,30.9,33,25.7,29.2,2.6,16.9,0,0,0,NA,NA,NA,NA,20.5,68.4,1008,85.8,56.3,NA,NA,NA,NA,1991-06-10 05:18:00,1991-06-10 19:37:28,0.94,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19080,70648
"527","Arizona",1991-06-11,36.2,27.9,31.9,33.6,27.1,30.1,7.7,23,0,0,0,NA,NA,NA,NA,13,90.3,1009.6,97.5,59,NA,NA,NA,NA,1991-06-11 05:17:57,1991-06-11 19:37:54,0.98,"Overcast","Cloudy skies throughout the day.","cloudy","72278023183",1991,6,19077,70674
"528","Arizona",1991-06-12,33.4,27.2,30.1,31.7,26.6,28.7,9.3,27.8,0,0,0,NA,NA,NA,NA,14.8,117.7,1010,97.1,61.3,NA,NA,NA,NA,1991-06-12 05:17:56,1991-06-12 19:38:19,0,"Overcast","Cloudy skies throughout the day.","cloudy","72278023183",1991,6,19076,70699
"529","Arizona",1991-06-13,37.2,23.4,30.1,35.5,23.4,29.1,10.7,31.5,0,0,0,NA,NA,NA,NA,25.9,117.5,1008.6,51.3,56.5,NA,NA,NA,NA,1991-06-13 05:17:56,1991-06-13 19:38:43,0.04,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19076,70723
"530","Arizona",1991-06-14,37.9,25.1,31.2,35.6,25.1,29.9,8.8,26.9,0,0,0,NA,NA,NA,NA,20.5,135,1008.3,17.5,60.7,NA,NA,NA,NA,1991-06-14 05:17:58,1991-06-14 19:39:05,0.08,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19078,70745
"531","Arizona",1991-06-15,39.4,24.4,32.1,36.6,24.4,30.4,4.4,18.4,0,0,0,NA,NA,NA,NA,13,253.7,1009.9,3.8,63.7,NA,NA,NA,NA,1991-06-15 05:18:01,1991-06-15 19:39:27,0.11,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19081,70767
"532","Arizona",1991-06-16,40.7,25.1,33,37.7,25.1,31.1,3.5,16.7,0,0,0,NA,NA,NA,NA,13,299.3,1010.6,0,66,NA,NA,NA,NA,1991-06-16 05:18:06,1991-06-16 19:39:47,0.15,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19086,70787
"533","Arizona",1991-06-17,41.7,25.1,34.3,38.5,25.1,32.1,2.5,14.6,0,0,0,NA,NA,NA,NA,16.6,55.3,1009.5,8.3,64.7,NA,NA,NA,NA,1991-06-17 05:18:12,1991-06-17 19:40:05,0.18,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19092,70805
"534","Arizona",1991-06-18,43.4,26.2,34.9,43.4,26.2,32.8,3.2,14.5,0,0,0,NA,NA,NA,NA,22.3,296,1007.9,65,70.3,NA,NA,NA,NA,1991-06-18 05:18:20,1991-06-18 19:40:23,0.25,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19100,70823
"535","Arizona",1991-06-19,40.1,27.9,34.2,37.5,26.6,31.9,2.7,14.2,0,0,0,NA,NA,NA,NA,18.7,281.9,1007.8,27.9,63,NA,NA,NA,NA,1991-06-19 05:18:29,1991-06-19 19:40:39,0.25,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19109,70839
"536","Arizona",1991-06-20,39.4,24.4,32.2,36.6,24.4,30.4,1.7,14.6,0,0,0,NA,NA,NA,NA,16.6,138.7,1008.4,0,61,NA,NA,NA,NA,1991-06-20 05:18:39,1991-06-20 19:40:54,0.28,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19119,70854
"537","Arizona",1991-06-21,38.9,23.4,31.7,35.5,23.4,29.9,-2.4,12.8,0,0,0,NA,NA,NA,NA,18.7,263.1,1007.6,0,58.3,NA,NA,NA,NA,1991-06-21 05:18:51,1991-06-21 19:41:07,0.32,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19131,70867
"538","Arizona",1991-06-22,38.9,22.2,31.7,35.4,22.2,29.7,-5.8,9.5,0,0,0,NA,NA,NA,NA,18.7,279.5,1007.1,0,59.3,NA,NA,NA,NA,1991-06-22 05:19:04,1991-06-22 19:41:19,0.35,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19144,70879
"539","Arizona",1991-06-23,39.4,22.9,32,35.8,22.9,30.1,-4,10.4,0,0,0,NA,NA,NA,NA,16.6,99,1007.7,12.5,66,NA,NA,NA,NA,1991-06-23 05:19:19,1991-06-23 19:41:30,0.39,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19159,70890
"540","Arizona",1991-06-24,38.9,23.9,31.6,35.6,23.9,29.7,-1.8,12.5,0,0,0,NA,NA,NA,NA,18.7,237.7,1007.2,80,61.3,NA,NA,NA,NA,1991-06-24 05:19:35,1991-06-24 19:41:39,0.42,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19175,70899
"541","Arizona",1991-06-25,37.2,23.4,30.7,34.2,23.4,29,-2.1,12.4,0,0,0,NA,NA,NA,NA,16.6,255.3,1006.6,72.5,62,NA,NA,NA,NA,1991-06-25 05:19:52,1991-06-25 19:41:47,0.45,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19192,70907
"542","Arizona",1991-06-26,35.7,22.2,30.4,33,22.2,28.8,0.2,15,0,0,0,NA,NA,NA,NA,14.8,29,1006.7,55.8,63,NA,NA,NA,NA,1991-06-26 05:20:10,1991-06-26 19:41:53,0.5,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,6,19210,70913
"543","Arizona",1991-06-27,38.4,23.9,31.6,35.6,23.9,29.8,1.8,16,0,0,0,NA,NA,NA,NA,24.1,198.8,1004.8,7.9,61.3,NA,NA,NA,NA,1991-06-27 05:20:30,1991-06-27 19:41:58,0.52,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19230,70918
"544","Arizona",1991-06-28,39.4,23.4,31.2,36,23.4,29.5,-2.3,11.7,0,0,0,NA,NA,NA,NA,18.7,139.6,1007,0,76.3,NA,NA,NA,NA,1991-06-28 05:20:51,1991-06-28 19:42:01,0.56,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19251,70921
"545","Arizona",1991-06-29,37.9,27.2,32.7,35.5,26,30.6,2.3,14.8,0,0,0,NA,NA,NA,NA,18.7,304.7,1006.7,7.9,77.7,NA,NA,NA,NA,1991-06-29 05:21:12,1991-06-29 19:42:02,0.59,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19272,70922
"546","Arizona",1991-06-30,40.7,26.2,34.1,38.2,26.2,32.3,7.2,19.8,0,0,0,NA,NA,NA,NA,18.7,260.7,1005.7,0,68.3,NA,NA,NA,NA,1991-06-30 05:21:35,1991-06-30 19:42:03,0.62,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,6,19295,70923
"547","Arizona",1991-07-01,43.4,26.7,35.8,43.4,26.7,33.7,5.4,16.7,0,0,0,NA,NA,NA,NA,14.8,270,1004.4,0.4,77.3,NA,NA,NA,NA,1991-07-01 05:22:00,1991-07-01 19:42:01,0.66,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,19320,70921
"548","Arizona",1991-07-02,43.9,27.9,36.8,43.9,26.7,34.9,5.8,15.7,0,0,0,NA,NA,NA,NA,16.6,255.9,1005.3,0,61.3,NA,NA,NA,NA,1991-07-02 05:22:25,1991-07-02 19:41:58,0.69,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,19345,70918
"549","Arizona",1991-07-03,41.7,30.7,36.7,41.2,29.4,35.6,11.8,23,0,0,0,NA,NA,NA,NA,11.2,229.6,1006.5,24.2,61,NA,NA,NA,NA,1991-07-03 05:22:51,1991-07-03 19:41:53,0.73,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19371,70913
"550","Arizona",1991-07-04,42.2,30.1,36.3,43.5,30.5,36.6,15.7,30.7,0,0,0,NA,NA,NA,NA,18.7,174.9,1006.8,30.8,54.5,NA,NA,NA,NA,1991-07-04 05:23:18,1991-07-04 19:41:47,0.75,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19398,70907
"551","Arizona",1991-07-05,42.9,29.4,35.9,42.5,29.7,36.3,16.1,33.1,0,0,0,NA,NA,NA,NA,24.1,273.4,1006.6,45.8,56.1,NA,NA,NA,NA,1991-07-05 05:23:46,1991-07-05 19:41:39,0.8,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19426,70899
"552","Arizona",1991-07-06,37.2,28.9,33.5,39.4,30.1,35.2,19,43,0,0,0,NA,NA,NA,NA,24.1,275.6,1009.4,70,66.3,NA,NA,NA,NA,1991-07-06 05:24:16,1991-07-06 19:41:30,0.83,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19456,70890
"553","Arizona",1991-07-07,37.2,29.4,32.1,38.7,30.3,33.4,18.6,45.4,0,0,0,NA,NA,NA,NA,20.5,261.7,1010,73.8,66.3,NA,NA,NA,NA,1991-07-07 05:24:46,1991-07-07 19:41:19,0.86,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19486,70879
"554","Arizona",1991-07-08,40.1,27.2,34.3,39.9,28.2,34.6,16.2,36.2,0,0,0,NA,NA,NA,NA,18.7,265.7,1008.9,9.2,77,NA,NA,NA,NA,1991-07-08 05:25:16,1991-07-08 19:41:06,0.9,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,19516,70866
"555","Arizona",1991-07-09,40.7,30.1,35.2,39.1,29.6,34.1,12.2,26,0,0,0,NA,NA,NA,NA,22.3,264.9,1007.6,27.9,70.7,NA,NA,NA,NA,1991-07-09 05:25:48,1991-07-09 19:40:52,0.93,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19548,70852
"556","Arizona",1991-07-10,40.7,28.4,34.8,38.1,27.5,32.8,8.4,21.1,0,0,0,NA,NA,NA,NA,22.3,265.7,1008.2,4.2,70.7,NA,NA,NA,NA,1991-07-10 05:26:21,1991-07-10 19:40:36,0.97,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,19581,70836
"557","Arizona",1991-07-11,41.2,28.9,34.8,38.7,27.4,32.7,6.6,18.3,0,0,0,NA,NA,NA,NA,20.5,265.4,1009.4,0.4,66.3,NA,NA,NA,NA,1991-07-11 05:26:54,1991-07-11 19:40:19,0,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,19614,70819
"558","Arizona",1991-07-12,42.2,28.9,35.4,39.3,27.5,33.1,5.3,16.6,0,0,0,NA,NA,NA,NA,27.7,267.4,1010.2,9.6,67.7,NA,NA,NA,NA,1991-07-12 05:27:28,1991-07-12 19:40:00,0.03,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,19648,70800
"559","Arizona",1991-07-13,42.2,28.9,36.6,39.4,27.6,34.2,5.9,15.9,0,0,0,NA,NA,NA,NA,27.7,252.5,1008.3,34.2,73,NA,NA,NA,NA,1991-07-13 05:28:03,1991-07-13 19:39:39,0.07,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19683,70779
"560","Arizona",1991-07-14,42.9,31.2,37.1,40.4,29.5,35,8,17.7,0,0,0,NA,NA,NA,NA,27.7,245.4,1008.1,65.4,67,NA,NA,NA,NA,1991-07-14 05:28:38,1991-07-14 19:39:17,0.1,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19718,70757
"561","Arizona",1991-07-15,41.7,30.7,36.3,39.9,28.8,34.3,7.9,17.9,0,0,0,NA,NA,NA,NA,27.7,263.2,1010.1,43.3,74.7,NA,NA,NA,NA,1991-07-15 05:29:14,1991-07-15 19:38:53,0.13,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19754,70733
"562","Arizona",1991-07-16,39.4,30.7,35.6,37.9,29.2,34,10.3,21.7,0,0,0,NA,NA,NA,NA,16.6,236.8,1011.6,70,66.7,NA,NA,NA,NA,1991-07-16 05:29:51,1991-07-16 19:38:27,0.17,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19791,70707
"563","Arizona",1991-07-17,42.9,32.2,37.4,41.5,30.8,36,11.3,21.8,0,0,0,NA,NA,NA,NA,20.5,271.5,1008.5,40.4,67.3,NA,NA,NA,NA,1991-07-17 05:30:28,1991-07-17 19:38:00,0.2,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19828,70680
"564","Arizona",1991-07-18,41.7,31.2,36.2,38.8,29.1,33.7,5.2,15.2,0,0,0,NA,NA,NA,NA,25.9,248,1007.5,33.8,68.3,NA,NA,NA,NA,1991-07-18 05:31:05,1991-07-18 19:37:32,0.25,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19865,70652
"565","Arizona",1991-07-19,39.4,28.4,34.6,37.9,27.5,33.1,10.3,23.2,0,0,0,NA,NA,NA,NA,24.1,266,1007.5,56.7,67.7,NA,NA,NA,NA,1991-07-19 05:31:43,1991-07-19 19:37:02,0.27,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19903,70622
"566","Arizona",1991-07-20,37.2,22.9,32,38.3,22.9,31.9,15.4,39.2,3.4,100,20.83,"rain",NA,NA,NA,22.3,313.5,1009.7,60.4,61.3,NA,NA,NA,NA,1991-07-20 05:32:22,1991-07-20 19:36:30,0.3,"Rain, Partially cloudy","Partly cloudy throughout the day with rain clearing later.","rain","72278023183",1991,7,19942,70590
"567","Arizona",1991-07-21,39.4,29.4,34.3,37.8,27.9,32.4,8.2,20.5,0,0,0,NA,NA,NA,NA,16.6,276.5,1011,49.2,67.7,NA,NA,NA,NA,1991-07-21 05:33:01,1991-07-21 19:35:57,0.33,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,19981,70557
"568","Arizona",1991-07-22,40.7,27.9,34.2,38.3,26.9,32.3,6.9,19.2,0,0,0,NA,NA,NA,NA,16.6,273.6,1010.3,44.6,79,NA,NA,NA,NA,1991-07-22 05:33:40,1991-07-22 19:35:22,0.37,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,20020,70522
"569","Arizona",1991-07-23,40.7,28.4,34.9,38.2,27.1,32.8,6.1,17.4,0,0,0,NA,NA,NA,NA,20.5,274,1010.4,19.2,69.7,NA,NA,NA,NA,1991-07-23 05:34:20,1991-07-23 19:34:46,0.4,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,20060,70486
"570","Arizona",1991-07-24,40.7,28.4,35.3,38.1,27.3,33.1,7.1,18.5,0,0,0,NA,NA,NA,NA,16.6,274.6,1008.9,15.4,69.7,NA,NA,NA,NA,1991-07-24 05:35:00,1991-07-24 19:34:08,0.43,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,20100,70448
"571","Arizona",1991-07-25,41.7,29.4,35.6,39.7,27.8,33.5,7.1,17.8,0,0,0,NA,NA,NA,NA,16.6,260.2,1007.6,5,70,NA,NA,NA,NA,1991-07-25 05:35:41,1991-07-25 19:33:29,0.47,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,20141,70409
"572","Arizona",1991-07-26,41.2,30.7,36,40.6,29.4,34.7,11.5,23.3,0,0,0,NA,NA,NA,NA,16.6,298,1010.2,6.7,64.3,NA,NA,NA,NA,1991-07-26 05:36:22,1991-07-26 19:32:48,0.5,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,20182,70368
"573","Arizona",1991-07-27,42.2,30.1,35.9,41.2,28.6,34.6,11.7,24,0,0,0,NA,NA,NA,NA,24.1,271.9,1012,8.3,69.3,NA,NA,NA,NA,1991-07-27 05:37:03,1991-07-27 19:32:06,0.54,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,7,20223,70326
"574","Arizona",1991-07-28,43.4,29.4,36,43.4,28.5,34.9,11.9,24.7,0,0,0,NA,NA,NA,NA,48.2,93.9,1010.9,34.2,60.3,NA,NA,NA,NA,1991-07-28 05:37:44,1991-07-28 19:31:22,0.57,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,20264,70282
"575","Arizona",1991-07-29,42.9,31.7,36.2,42.5,30.4,35.4,13,25.3,0,0,0,NA,NA,NA,NA,37.1,125.5,1011.1,67.5,73.5,NA,NA,NA,NA,1991-07-29 05:38:25,1991-07-29 19:30:38,0.61,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,20305,70238
"576","Arizona",1991-07-30,33.4,25.1,30.6,34.7,25.1,31.7,18.7,50.2,0.3,100,4.17,"rain",NA,NA,NA,25.9,128.4,1014.1,90.4,65.3,NA,NA,NA,NA,1991-07-30 05:39:07,1991-07-30 19:29:51,0.64,"Rain, Overcast","Cloudy skies throughout the day with morning rain.","rain","72278023183",1991,7,20347,70191
"577","Arizona",1991-07-31,40.1,27.9,34.3,41.1,29.8,35.6,18.1,41,0,0,0,NA,NA,NA,NA,24.1,149.9,1012.9,32.1,61,NA,NA,NA,NA,1991-07-31 05:39:49,1991-07-31 19:29:04,0.68,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,7,20389,70144
"578","Arizona",1991-08-01,41.7,30.7,36.3,42.3,31.9,36.8,16.2,32.2,0,0,0,NA,NA,NA,NA,18.7,269.7,1010.2,49.2,58.7,NA,NA,NA,NA,1991-08-01 05:40:30,1991-08-01 19:28:15,0.71,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20430,70095
"579","Arizona",1991-08-02,42.2,30.7,36.5,42.2,30.1,36.1,14.2,27.4,0,0,0,NA,NA,NA,NA,20.5,184.4,1008.1,33.3,64.7,NA,NA,NA,NA,1991-08-02 05:41:13,1991-08-02 19:27:24,0.74,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20473,70044
"580","Arizona",1991-08-03,41.7,30.1,35.9,41.2,30.1,35.3,13.8,28.1,0,0,0,NA,NA,NA,NA,22.3,141.8,1008.3,27.5,78.7,NA,NA,NA,NA,1991-08-03 05:41:55,1991-08-03 19:26:33,0.75,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20515,69993
"581","Arizona",1991-08-04,42.2,30.1,36.4,40.6,29.2,34.9,10.9,22.5,0,0,0,NA,NA,NA,NA,18.7,235.7,1008.1,16.7,75.3,NA,NA,NA,NA,1991-08-04 05:42:37,1991-08-04 19:25:40,0.81,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,8,20557,69940
"582","Arizona",1991-08-05,41.7,30.1,35.8,41.7,28.8,34.5,10.6,22.4,0,0,0,NA,NA,NA,NA,22.3,166.7,1006.5,17.1,70,NA,NA,NA,NA,1991-08-05 05:43:19,1991-08-05 19:24:46,0.85,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,8,20599,69886
"583","Arizona",1991-08-06,41.7,28.4,34.7,39.6,26.9,32.5,4.9,15.8,0,0,0,NA,NA,NA,NA,18.7,276.3,1008.1,22.9,76.3,NA,NA,NA,NA,1991-08-06 05:44:01,1991-08-06 19:23:50,0.88,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20641,69830
"584","Arizona",1991-08-07,41.7,26.7,34.6,38,26.4,32.4,4,16.3,0,0,0,NA,NA,NA,NA,14.8,304.2,1011.2,0.4,73.3,NA,NA,NA,NA,1991-08-07 05:44:44,1991-08-07 19:22:54,0.92,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,8,20684,69774
"585","Arizona",1991-08-08,43.9,28.4,36.8,43.9,27.1,35.4,9,18.9,0,0,0,NA,NA,NA,NA,27.7,167.6,1009.5,13.8,58.5,NA,NA,NA,NA,1991-08-08 05:45:26,1991-08-08 19:21:56,0.95,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,8,20726,69716
"586","Arizona",1991-08-09,38.9,30.1,34.4,38.3,29.8,33.7,13.8,30.1,0.5,100,4.17,"rain",NA,NA,NA,22.3,159.8,1008.8,66.7,62.7,NA,NA,NA,NA,1991-08-09 05:46:08,1991-08-09 19:20:57,0,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","72278023183",1991,8,20768,69657
"587","Arizona",1991-08-10,36.7,27.9,31.4,36.6,28.2,31.4,15.9,40.2,0,0,0,NA,NA,NA,NA,22.3,156.3,1010.4,90,71.3,NA,NA,NA,NA,1991-08-10 05:46:51,1991-08-10 19:19:57,0.02,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20811,69597
"588","Arizona",1991-08-11,35.1,23.4,30.1,34.8,23.4,30.5,18.3,53.3,0.6,100,8.33,"rain",NA,NA,NA,14.8,206.2,1014.1,82.1,59.3,NA,NA,NA,NA,1991-08-11 05:47:33,1991-08-11 19:18:56,0.06,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.","rain","72278023183",1991,8,20853,69536
"589","Arizona",1991-08-12,38.4,27.9,33.2,38,28.7,33.5,16.4,38.6,0,0,0,NA,NA,NA,NA,22.3,268.2,1014.5,49.6,62,NA,NA,NA,NA,1991-08-12 05:48:15,1991-08-12 19:17:54,0.09,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20895,69474
"590","Arizona",1991-08-13,40.7,28.4,35.3,40.6,28.5,35.2,15,31.1,0,0,0,NA,NA,NA,NA,24.1,249.7,1010.9,4.2,66.7,NA,NA,NA,NA,1991-08-13 05:48:57,1991-08-13 19:16:51,0.12,"Clear","Clear conditions throughout the day.","clear-day","72278023183",1991,8,20937,69411
"591","Arizona",1991-08-14,41.7,30.7,36.1,40.9,30.3,35.5,13.7,27,0,0,0,NA,NA,NA,NA,18.7,260.1,1008.3,34.2,67,NA,NA,NA,NA,1991-08-14 05:49:39,1991-08-14 19:15:47,0.15,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,20979,69347
"592","Arizona",1991-08-15,40.7,30.7,35.2,38.3,31.1,34.2,12.4,27,0,0,0,NA,NA,NA,NA,22.3,253.8,1010.9,60,69,NA,NA,NA,NA,1991-08-15 05:50:21,1991-08-15 19:14:41,0.19,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,21021,69281
"593","Arizona",1991-08-16,40.7,29.4,35.1,39.1,29.3,34.4,13.4,28.5,0,0,0,NA,NA,NA,NA,18.7,267.1,1011.5,53.3,67.7,NA,NA,NA,NA,1991-08-16 05:51:03,1991-08-16 19:13:35,0.25,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,21063,69215
"594","Arizona",1991-08-17,41.7,29.4,36.3,39.3,29.3,34.4,8.3,20.1,0,0,0,NA,NA,NA,NA,18.7,260.1,1010.3,30.8,78.7,NA,NA,NA,NA,1991-08-17 05:51:45,1991-08-17 19:12:28,0.25,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,21105,69148
"595","Arizona",1991-08-18,41.7,30.1,35.8,40.9,29.8,34.6,11,24.2,0,0,0,NA,NA,NA,NA,18.7,129.5,1009.7,38.8,84,NA,NA,NA,NA,1991-08-18 05:52:27,1991-08-18 19:11:20,0.28,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,21147,69080
"596","Arizona",1991-08-19,41.7,28.4,35.4,39.3,27.5,33.4,7.9,19.7,0,0,0,NA,NA,NA,NA,22.3,271.6,1010.2,47.1,75.3,NA,NA,NA,NA,1991-08-19 05:53:09,1991-08-19 19:10:11,0.32,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,21189,69011
"597","Arizona",1991-08-20,41.7,28.4,35.5,40.6,28.3,34.4,12.2,26.3,0,0,0,NA,NA,NA,NA,20.5,266.1,1010.4,58.3,66,NA,NA,NA,NA,1991-08-20 05:53:50,1991-08-20 19:09:01,0.35,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278023183",1991,8,21230,68941
